player_id,year,player_name,position_combine,School,height(1),Height(inches),weight,forty_yard,vertical_leap,bench_press,broad_jump,three_cone,shuttle_run,nfl_team,position_nfl,position_nfl_standard,draft_round,draft_pick
2010Pat Ange,2010,Pat Angerer,ILB,Iowa,6 ft 0 in,72,235,4.71,35,26,110,7.04,4.29,IND,LB,LB,2,63
2010LarrAsan,2010,Larry Asante,S,Nebraska,6 ft 0 in,72,212,4.62,37.5,14,118,7,4.17,CLE,DB,DB,5,160
2010GenoAtki,2010,Geno Atkins,DT,Georgia,6 ft 1 in,73,293,4.75,33,34,117,7.33,4.43,CIN,DT,DT,4,120
2010EricBerr,2010,Eric Berry,S,Tennessee,6 ft 0 in,72,211,4.4,43,19,130,6.8,4.23,KAN,DB,DB,1,5
2010JahvBest,2010,Jahvid Best,RB,California,5 ft 10 in,70,199,4.34,32.5,18,113,6.75,4.17,DET,RB,RB,1,30
2010DezmBris,2010,Dezmon Briscoe,WR,Kansas,6 ft 2 in,74,207,4.66,33,9,115,7.1,4.57,CIN,WR,WR,6,191
2010AntoBrow,2010,Antonio Brown,WR,Central Michigan,5 ft 10 in,70,186,4.56,33.5,13,105,6.98,4.18,PIT,WR,WR,6,195
2010LeviBrow,2010,Levi Brown,QB,Troy,6 ft 3 in,75,229,4.93,31.5,20,106,7.07,4.43,BUF,QB,QB,7,209
2010BryaBula,2010,Bryan Bulaga,OT,Iowa,6 ft 5 in,77,314,5.2,27.5,26,98,7.7,4.75,GNB,T,T,1,23
2010CrezButl,2010,Crezdon Butler,CB,Clemson,6 ft 0 in,72,191,4.43,39.5,17,121,7.08,4.23,PIT,DB,DB,5,164
2010KyleCall,2010,Kyle Calloway,OT,Iowa,6 ft 6 in,78,323,5.46,23.5,22,92,7.96,4.86,BUF,T,T,7,216
2010BrucCamp,2010,Bruce Campbell,OT,Maryland,6 ft 6 in,78,314,4.75,32,34,101,7.58,4.69,OAK,T,T,4,106
2010SelvCape,2010,Selvish Capers,OT,West Virginia,6 ft 5 in,77,308,5.11,30.5,19,106,7.68,4.68,WAS,T,T,7,231
2010Kam Chan,2010,Kam Chancellor,S,Virginia Tech,6 ft 3 in,75,231,4.62,32,22,116,7.36,4.41,SEA,DB,DB,5,133
2010JamaChan,2010,Jamar Chaney,ILB,Mississippi State,6 ft 1 in,73,242,4.54,39,26,124,6.9,4.29,PHI,LB,LB,7,220
2010JohnConn,2010,John Conner,FB,Kentucky,5 ft 11 in,71,246,4.64,35,24,111,7.15,4.32,NYJ,RB,RB,5,139
2010KaveConn,2010,Kavell Conner,OLB,Clemson,6 ft 0 in,72,242,4.59,33.5,24,110,7.36,4.6,IND,LB,LB,7,240
2010ChriCook,2010,Chris Cook,CB,Virginia,6 ft 2 in,74,212,4.45,38,7,132,6.88,4.23,MIN,DB,DB,2,34
2010AnthDavi,2010,Anthony Davis,OT,Rutgers,6 ft 5 in,77,323,5.36,33,21,99,8.17,4.97,SFO,T,T,1,11
2010DextDavi,2010,Dexter Davis,OLB,Arizona State,6 ft 1 in,73,244,4.62,35,25,109,7.08,4.3,SEA,LB,LB,7,236
2010ChriDeGe,2010,Chris DeGeare,OG,Wake Forest,6 ft 4 in,76,325,5.12,32.5,27,103,7.84,4.9,MIN,G,G,5,161
2010DoriDick,2010,Dorin Dickerson,TE,Pittsburgh,6 ft 1 in,73,226,4.4,43.5,24,125,6.96,4.3,HOU,WR,WR,7,227
2010Ed DDick,2010,Ed Dickson,TE,Oregon,6 ft 4 in,76,249,4.59,34,23,115,7.32,4.59,BAL,TE,TE,3,70
2010AnthDixo,2010,Anthony Dixon,RB,Mississippi State,6 ft 1 in,73,233,4.67,33,15,121,7.09,4.49,SFO,RB,RB,6,173
2010VladDuca,2010,Vladimir Ducasse,OT,Massachusetts,6 ft 4 in,76,332,5.21,26,29,91,8.25,4.97,NYJ,T,T,2,61
2010CarlDunl,2010,Carlos Dunlap,DE,Florida,6 ft 6 in,78,277,4.68,31.5,21,111,7.21,4.61,CIN,DE,DE,2,54
2010JonaDwye,2010,Jonathan Dwyer,RB,Georgia Tech,5 ft 11 in,71,229,4.64,33,15,107,7.56,4.67,PIT,RB,RB,6,188
2010MarcEasl,2010,Marcus Easley,WR,Connecticut,6 ft 3 in,75,210,4.39,34,16,123,6.94,4.6,BUF,WR,WR,4,107
2010A.J.Edds,2010,A.J. Edds,OLB,Iowa,6 ft 4 in,76,246,4.62,33,16,117,7.19,4.28,MIA,LB,LB,4,119
2010JacoFord,2010,Jacoby Ford,WR,Clemson,5 ft 9 in,69,186,4.28,33.5,15,115,7,4.44,OAK,WR,WR,4,108
2010DomiFran,2010,Dominique Franks,CB,Oklahoma,5 ft 11 in,71,194,4.46,33.5,10,117,7.32,4.33,ATL,DB,DB,5,135
2010TobyGerh,2010,Toby Gerhart,RB,Stanford,6 ft 0 in,72,231,4.5,38,22,118,6.94,4.25,MIN,RB,RB,2,51
2010DaviGett,2010,David Gettis,WR,Baylor,6 ft 3 in,75,217,4.43,34.5,15,124,6.94,4.41,CAR,WR,WR,6,198
2010BranGhee,2010,Brandon Ghee,CB,Wake Forest,6 ft 0 in,72,192,4.37,37,15,127,6.75,4.07,CIN,DB,DB,3,96
2010ThadGibs,2010,Thaddeus Gibson,OLB,Ohio State,6 ft 2 in,74,243,4.78,32,32,115,6.84,4.27,PIT,DE,DE,4,116
2010TravGoet,2010,Travis Goethel,ILB,Arizona State,6 ft 2 in,74,240,4.81,35,21,111,6.93,4.54,OAK,LB,LB,6,190
2010GarrGrah,2010,Garrett Graham,TE,Wisconsin,6 ft 3 in,75,243,4.71,34.5,20,112,7.09,4.35,HOU,TE,TE,4,118
2010JermGres,2010,Jermaine Gresham,TE,Oklahoma,6 ft 5 in,77,261,4.66,35,20,113,7.07,4.53,CIN,TE,TE,1,21
2010Joe Hade,2010,Joe Haden,CB,Florida,5 ft 11 in,71,193,4.52,35,18,125,6.94,4.34,CLE,DB,DB,1,7
2010MontHard,2010,Montario Hardesty,RB,Tennessee,6 ft 0 in,72,225,4.49,41,21,124,6.87,4.14,CLE,RB,RB,2,59
2010GregHard,2010,Greg Hardy,DE,Mississippi,6 ft 4 in,76,281,4.82,35,21,117,7.25,4.65,CAR,DE,DE,6,175
2010Joe Hawl,2010,Joe Hawley,C,UNLV,6 ft 3 in,75,297,5.21,26,35,105,7.5,4.73,ATL,C,C,4,117
2010TrinHoll,2010,Trindon Holliday,WR,LSU,5 ft 5 in,65,166,4.34,42,10,116,6.54,4.48,HOU,WR,WR,6,197
2010LamaHous,2010,Lamarr Houston,DT,Texas,6 ft 3 in,75,305,4.84,33.5,30,114,7.61,4.71,OAK,DE,DE,2,44
2010JerrHugh,2010,Jerry Hughes,OLB,TCU,6 ft 2 in,74,255,4.65,34.5,26,118,6.99,4.15,IND,DE,DE,1,31
2010JoshHull,2010,Josh Hull,ILB,Penn State,6 ft 3 in,75,237,4.93,32.5,25,115,6.86,4.07,STL,LB,LB,7,254
2010MikeIupa,2010,Mike Iupati,OG,Idaho,6 ft 5 in,77,331,5.24,27.5,27,92,7.85,4.93,SFO,G,G,1,17
2010KareJack,2010,Kareem Jackson,CB,Alabama,5 ft 10 in,70,196,4.4,37.5,13,118,6.92,4.14,HOU,DB,DB,1,20
2010ReshJone,2010,Reshad Jones,S,Georgia,6 ft 1 in,73,214,4.51,39.5,24,118,7.43,4.54,MIA,DB,DB,5,163
2010ChadJone,2010,Chad Jones,S,LSU,6 ft 2 in,74,221,4.59,36,9,115,6.83,4.14,NYG,DB,DB,3,76
2010LinvJose,2010,Linval Joseph,DT,East Carolina,6 ft 4 in,76,328,5.09,30,39,100,8.12,4.71,NYG,DT,DT,2,46
2010SergKind,2010,Sergio Kindle,OLB,Texas,6 ft 3 in,75,250,4.65,36.5,25,118,7.26,4.53,BAL,LB,LB,2,43
2010JammKirl,2010,Jammie Kirlew,DE,Indiana,6 ft 1 in,73,260,5.05,33,26,111,7.5,4.74,DEN,DE,DE,7,232
2010Ted Lars,2010,Ted Larsen,C,North Carolina State,6 ft 3 in,75,304,5.19,24,26,96,7.81,4.66,NWE,C,C,6,205
2010ShawLauv,2010,Shawn Lauvao,OG,Arizona State,6 ft 3 in,75,315,5.22,26.5,33,101,7.56,4.51,CLE,G,G,3,92
2010KendLewi,2010,Kendrick Lewis,S,Mississippi,6 ft 0 in,72,198,4.73,31.5,16,116,6.88,4.33,KAN,DB,DB,5,136
2010TrevLind,2010,Trevard Lindley,CB,Kentucky,5 ft 11 in,71,183,4.51,38.5,9,116,6.81,4.27,PHI,DB,DB,4,105
2010RyanMath,2010,Ryan Mathews,RB,Fresno State,6 ft 0 in,72,218,4.37,36,19,121,7,4.33,SDG,RB,RB,1,12
2010DeviMcCo,2010,Devin McCourty,CB,Rutgers,5 ft 11 in,71,193,4.38,36,16,126,6.7,4.07,NWE,DB,DB,1,27
2010AnthMcCo,2010,Anthony McCoy,TE,USC,6 ft 4 in,76,259,4.71,35.5,19,113,6.99,4.57,SEA,TE,TE,6,185
2010GeraMcCo,2010,Gerald McCoy,DT,Oklahoma,6 ft 4 in,76,295,5.04,30.5,23,114,7.32,4.48,TAM,DT,DT,1,3
2010CarlMitc,2010,Carlton Mitchell,WR,South Florida,6 ft 3 in,75,215,4.46,36,16,122,6.96,4.55,CLE,WR,WR,6,177
2010EarlMitc,2010,Earl Mitchell,DT,Arizona,6 ft 2 in,74,296,4.75,28.5,25,107,7.68,4.55,HOU,DT,DT,3,81
2010ArthMoat,2010,Arthur Moats,OLB,James Madison,6 ft 0 in,72,246,4.64,36.5,24,122,7.22,4.37,BUF,LB,LB,6,178
2010TonyMoea,2010,Tony Moeaki,TE,Iowa,6 ft 3 in,75,245,4.69,34,18,113,7.1,4.42,KAN,TE,TE,3,93
2010JoshMoor,2010,Joshua Moore,CB,Kansas State,5 ft 11 in,71,188,4.5,36.5,2,122,6.74,4.07,CHI,DB,DB,5,141
2010RoddMuck,2010,Roddrick Muckelroy,OLB,Texas,6 ft 2 in,74,246,4.68,31,19,110,7.25,4.39,CIN,LB,LB,4,131
2010JeroMurp,2010,Jerome Murphy,CB,South Florida,6 ft 0 in,72,196,4.5,38,16,127,6.87,4.05,STL,DB,DB,3,65
2010MikeNeal,2010,Mike Neal,DT,Purdue,6 ft 3 in,75,294,4.87,33,31,113,7.53,4.53,GNB,DE,DE,2,56
2010MarsNewh,2010,Marshall Newhouse,OG,TCU,6 ft 4 in,76,319,4.99,25,25,97,7.4,4.6,GNB,G,G,5,169
2010JareOdri,2010,Jared Odrick,DT,Penn State,6 ft 5 in,77,304,5.03,29,26,106,7.22,4.59,MIA,DE,DE,1,28
2010EricOlse,2010,Eric Olsen,C,Notre Dame,6 ft 4 in,76,306,5.25,29.5,35,93,7.5,4.82,DEN,C,C,6,183
2010JasoPier,2010,Jason Pierre-Paul,DE,South Florida,6 ft 5 in,77,270,4.71,30.5,19,115,7.18,4.67,NYG,DE,DE,1,15
2010DennPitt,2010,Dennis Pitta,TE,BYU,6 ft 4 in,76,245,4.68,34,27,113,6.72,4.17,BAL,TE,TE,4,114
2010TaylPric,2010,Taylor Price,WR,Ohio,6 ft 0 in,72,204,4.4,37,16,114,6.82,4.34,NWE,WR,WR,3,90
2010DaviReed,2010,David Reed,WR,Utah,6 ft 0 in,72,191,4.56,37,15,114,6.95,4.38,BAL,WR,WR,5,156
2010AndrRobe,2010,Andre Roberts,WR,Citadel,5 ft 11 in,71,195,4.4,36,15,120,6.77,4.15,ARI,WR,WR,3,88
2010MyroRoll,2010,Myron Rolle,S,Florida State,6 ft 2 in,74,215,4.59,36,21,124,6.94,4.15,TEN,DB,DB,6,207
2010RodgSaff,2010,Rodger Saffold,OT,Indiana,6 ft 5 in,77,316,5.21,29.5,27,113,7.42,4.67,STL,T,T,2,33
2010EmmaSand,2010,Emmanuel Sanders,WR,SMU,5 ft 11 in,71,186,4.4,39.5,12,126,6.64,4.1,PIT,WR,WR,3,82
2010RickSapp,2010,Ricky Sapp,OLB,Clemson,6 ft 4 in,76,252,4.65,34,23,114,7.29,4.41,PHI,DE,DE,5,134
2010ChriScot,2010,Chris Scott,OG,Tennessee,6 ft 5 in,77,319,5.52,22.5,19,90,8.24,5.03,PIT,G,G,5,151
2010GeorSelv,2010,George Selvie,DE,South Florida,6 ft 4 in,76,252,4.93,30.5,24,109,7.48,4.63,STL,DE,DE,7,226
2010ShelSmit,2010,Shelley Smith,OG,Colorado State,6 ft 3 in,75,300,5.03,34,26,112,7.67,4.71,HOU,G,G,6,187
2010JameStar,2010,James Starks,RB,Buffalo,6 ft 2 in,74,218,4.5,36,15,119,6.89,4.23,GNB,RB,RB,6,193
2010NdamSuh,2010,Ndamukong Suh,DT,Nebraska,6 ft 4 in,76,307,5.03,35.5,32,105,7.21,4.44,DET,DT,DT,1,2
2010Ben Tate,2010,Ben Tate,RB,Auburn,5 ft 11 in,71,220,4.34,40.5,26,124,6.91,4.12,HOU,RB,RB,2,58
2010GoldTate,2010,Golden Tate,WR,Notre Dame,5 ft 10 in,70,199,4.42,35,17,120,7.12,4.34,SEA,WR,WR,2,60
2010DaniTe'o,2010,Daniel Te'o-Nesheim,DE,Washington,6 ft 3 in,75,263,4.73,37,29,121,6.91,4.18,PHI,DE,DE,3,86
2010MattTenn,2010,Matt Tennant,C,Boston Col.,6 ft 5 in,77,300,5.15,25,27,98,7.6,4.62,NOR,C,C,5,158
2010Cam Thom,2010,Cam Thomas,DT,North Carolina,6 ft 4 in,76,330,5.16,29,31,102,7.68,4.78,SDG,DT,DT,5,146
2010KeviThom,2010,Kevin Thomas,CB,USC,6 ft 0 in,72,192,4.41,34.5,19,126,6.82,4.18,IND,DB,DB,3,94
2010AdriTrac,2010,Adrian Tracy,OLB,William & Mary,6 ft 3 in,75,248,4.76,35.5,20,110,7.08,4.34,NYG,DE,DE,6,184
2010NateTrip,2010,Nate Triplett,OLB,Minnesota,6 ft 3 in,75,250,4.7,33,20,115,7.02,4.37,MIN,LB,LB,5,167
2010ToreTrou,2010,Torell Troup,DT,Central Florida,6 ft 3 in,75,314,5.12,29,34,98,7.61,4.73,BUF,DT,DT,2,41
2010JareVeld,2010,Jared Veldheer,OT,Hillsdale,6 ft 8 in,80,312,5.06,33.5,32,109,7.4,4.51,OAK,T,T,3,69
2010AlteVern,2010,Alterraun Verner,CB,UCLA,5 ft 10 in,70,189,4.52,32,11,116,6.7,4.12,TEN,DB,DB,4,104
2010J.D.Walt,2010,J.D. Walton,C,Baylor,6 ft 3 in,75,300,5.19,27,24,101,7.6,4.69,DEN,C,C,3,80
2010DekoWats,2010,Dekoda Watson,OLB,Florida State,6 ft 1 in,73,240,4.55,40,24,134,7.06,4.11,TAM,LB,LB,7,217
2010SeanWeat,2010,Sean Weatherspoon,OLB,Missouri,6 ft 1 in,73,239,4.62,40,34,123,6.99,4.38,ATL,LB,LB,1,19
2010ThomWelc,2010,Thomas Welch,OT,Vanderbilt,6 ft 6 in,78,307,5.42,29,29,105,7.67,4.8,NWE,T,T,7,208
2010DamiWill,2010,Damian Williams,WR,USC,6 ft 1 in,73,197,4.52,38,19,118,6.79,4.24,TEN,WR,WR,3,77
2010Dan Will,2010,Dan Williams,DT,Tennessee,6 ft 2 in,74,327,5.19,32,27,96,7.88,4.87,ARI,DT,DT,1,26
2010KyleWill,2010,Kyle Williams,WR,Arizona State,5 ft 10 in,70,188,4.4,33,11,118,7,4.19,SFO,WR,WR,6,206
2010MikeWill,2010,Mike Williams,WR,Syracuse,6 ft 1 in,73,221,4.53,33.5,8,116,6.9,4.31,TAM,WR,WR,4,101
2010TrenWill,2010,Trent Williams,OT,Oklahoma,6 ft 5 in,77,315,4.81,34.5,23,113,7.64,4.63,WAS,T,T,1,4
2010JasoWori,2010,Jason Worilds,OLB,Virginia Tech,6 ft 1 in,73,254,4.65,38,24,114,6.95,4.29,PIT,DE,DE,2,52
2010MajoWrig,2010,Major Wright,S,Florida,5 ft 11 in,71,206,4.44,37.5,14,119,6.95,4.36,CHI,DB,DB,3,75
2010Sam Youn,2010,Sam Young,OT,Notre Dame,6 ft 8 in,80,316,5.2,29.5,29,104,7.73,4.87,DAL,T,T,6,179
2010WillYoun,2010,Willie Young,DE,North Carolina State,6 ft 5 in,77,251,4.88,38,25,118,7.24,4.56,DET,DE,DE,7,213
2011Sam Acho,2011,Sam Acho,OLB,Texas,6 ft 2 in,74,262,4.67,33.5,23,112,6.69,4.32,ARI,DE,DE,4,103
2011AnthAlle,2011,Anthony Allen,RB,Georgia Tech,6 ft 1 in,73,228,4.56,41.5,24,120,6.79,4.06,BAL,RB,RB,7,225
2011CortAlle,2011,Cortez Allen,CB,Citadel,6 ft 1 in,73,197,4.5,35.5,18,129,6.76,4.01,PIT,DB,DB,4,128
2011PrinAmuk,2011,Prince Amukamara,CB,Nebraska,6 ft 0 in,72,206,4.38,38,15,128,6.97,4.08,NYG,DB,DB,1,19
2011DaviArki,2011,David Arkin,OG,Missouri State,6 ft 5 in,77,300,5.31,29,25,103,7.6,4.63,DAL,G,G,4,110
2011MarvAust,2011,Marvin Austin,DT,North Carolina,6 ft 2 in,74,309,4.84,30.5,38,112,7.33,4.4,NYG,DT,DT,2,52
2011AkeeAyer,2011,Akeem Ayers,OLB,UCLA,6 ft 2 in,74,254,4.81,31,18,116,7.49,4.28,TEN,LB,LB,2,39
2011AlleBail,2011,Allen Bailey,DE,Miami (FL),6 ft 3 in,75,285,4.71,36.5,27,117,7.43,4.56,KAN,DE,DE,3,86
2011Joe Bark,2011,Joe Barksdale,OT,LSU,6 ft 5 in,77,325,5.31,29,29,103,8.27,4.75,OAK,T,T,3,92
2011JereBeal,2011,Jeremy Beal,DE,Oklahoma,6 ft 2 in,74,262,5.14,28.5,22,106,7.19,4.46,DEN,DL,DE,7,247
2011AhmaBlac,2011,Ahmad Black,S,Florida,5 ft 9 in,69,184,4.7,35.5,18,119,6.85,4.2,TAM,DB,DB,5,151
2011ClinBoli,2011,Clint Boling,OG,Georgia,6 ft 5 in,77,308,5.28,31,28,102,7.66,4.64,CIN,G,G,4,101
2011AlleBrad,2011,Allen Bradford,RB,USC,5 ft 11 in,71,242,4.53,29,28,113,6.97,4.39,TAM,RB,RB,6,187
2011JameBrew,2011,James Brewer,OT,Indiana,6 ft 6 in,78,323,5.21,26,25,100,7.84,4.81,NYG,T,T,4,117
2011CurtBrow,2011,Curtis Brown,CB,Texas,6 ft 0 in,72,185,4.51,39.5,10,128,6.59,4,PIT,DB,DB,3,95
2011JaliBrow,2011,Jalil Brown,CB,Colorado,6 ft 1 in,73,204,4.52,35.5,24,116,6.85,4.25,KAN,DB,DB,4,118
2011VincBrow,2011,Vincent Brown,WR,San Diego State,5 ft 11 in,71,187,4.68,33.5,12,121,6.64,4.25,SDG,WR,WR,3,82
2011BranBurt,2011,Brandon Burton,CB,Utah,6 ft 0 in,72,190,4.5,32,18,118,6.93,4.07,MIN,DB,DB,5,139
2011StepBurt,2011,Stephen Burton,WR,West Texas A&M,6 ft 1 in,73,221,4.5,34.5,19,117,7.04,4.31,MIN,WR,WR,7,236
2011JordCame,2011,Jordan Cameron,TE,USC,6 ft 5 in,77,254,4.53,37.5,23,119,6.82,4.03,CLE,TE,TE,4,102
2011MarcCann,2011,Marcus Cannon,OT,TCU,6 ft 5 in,77,358,5.26,30.5,33,105,8.07,4.97,NWE,T,T,5,138
2011Roc Carm,2011,Roc Carmichael,CB,Virginia Tech,5 ft 10 in,70,192,4.41,31,13,116,6.69,4.06,HOU,DB,DB,4,127
2011ChriCart,2011,Chris Carter,OLB,Fresno State,6 ft 1 in,73,248,4.58,36,27,114,6.88,4.34,PIT,LB,LB,5,162
2011DeloCart,2011,Delone Carter,RB,Syracuse,5 ft 9 in,69,222,4.54,37,27,120,6.92,4.07,IND,RB,RB,4,119
2011QuinCart,2011,Quinton Carter,S,Oklahoma,6 ft 1 in,73,208,4.57,34.5,23,121,7.05,4.06,DEN,DB,DB,4,108
2011JurrCase,2011,Jurrell Casey,DT,USC,6 ft 1 in,73,300,5.04,27.5,26,101,7.51,4.78,TEN,DT,DT,3,77
2011AnthCast,2011,Anthony Castonzo,OT,Boston Col.,6 ft 7 in,79,311,5.21,29.5,28,105,7.25,4.4,IND,T,T,1,22
2011ShauChap,2011,Shaun Chapas,FB,Georgia,6 ft 2 in,74,247,4.87,35.5,23,116,7.13,4.4,DAL,RB,RB,7,220
2011CharClay,2011,Charles Clay,FB,Tulsa,6 ft 3 in,75,245,4.69,33.5,18,118,7.07,4.15,MIA,TE,TE,6,174
2011RandCobb,2011,Randall Cobb,WR,Kentucky,5 ft 10 in,70,191,4.46,33.5,16,115,7.08,4.34,GNB,WR,WR,2,64
2011ChriCont,2011,Chris Conte,S,California,6 ft 2 in,74,197,4.52,35.5,18,127,7.01,4.19,CHI,DB,DB,3,93
2011RickElmo,2011,Ricky Elmore,DE,Arizona,6 ft 4 in,76,255,4.88,31.5,26,106,7.25,4.32,GNB,DL,DE,6,197
2011MasoFost,2011,Mason Foster,OLB,Washington,6 ft 1 in,73,245,4.75,31,22,110,7.14,4.45,TAM,LB,LB,3,84
2011SionFua,2011,Sione Fua,DT,Stanford,6 ft 1 in,73,308,5.28,24,30,101,7.54,4.54,CAR,DT,DT,3,97
2011BranFusc,2011,Brandon Fusco,C,Slippery Rock,6 ft 4 in,76,306,5.18,28.5,26,108,7.29,4.43,MIN,C,C,6,172
2011MarcGilc,2011,Marcus Gilchrist,CB,Clemson,5 ft 10 in,70,195,4.45,38.5,26,119,6.81,4.12,SDG,DB,DB,2,50
2011A.J.Gree,2011,A.J. Green,WR,Georgia,6 ft 4 in,76,211,4.48,34.5,18,126,6.91,4.21,CIN,WR,WR,1,4
2011AlexGree,2011,Alex Green,RB,Hawaii,6 ft 0 in,72,225,4.45,34,20,114,6.91,4.15,GNB,RB,RB,3,96
2011VirgGree,2011,Virgil Green,TE,Nevada,6 ft 3 in,75,249,4.54,42.5,23,130,6.9,4.4,DEN,TE,TE,7,204
2011EricHagg,2011,Eric Hagg,S,Nebraska,6 ft 1 in,73,209,4.62,34.5,18,121,6.73,4.19,CLE,DB,DB,7,248
2011ChriHair,2011,Chris Hairston,OT,Clemson,6 ft 6 in,78,326,5.38,29,33,96,7.9,4.7,BUF,T,T,4,122
2011LeonHank,2011,Leonard Hankerson,WR,Miami (FL),6 ft 1 in,73,209,4.4,36,14,117,6.94,4.21,WAS,WR,WR,3,79
2011JamiHarp,2011,Jamie Harper,RB,Clemson,5 ft 11 in,71,233,4.53,36.5,24,120,7.16,4.39,TEN,RB,RB,4,130
2011BranHarr,2011,Brandon Harris,CB,Miami (FL),5 ft 9 in,69,191,4.46,35.5,13,113,6.77,4.12,HOU,DB,DB,2,60
2011DwayHarr,2011,Dwayne Harris,WR,East Carolina,5 ft 10 in,70,203,4.53,34,10,111,6.77,4.21,DAL,WR,WR,6,176
2011Roy Helu,2011,Roy Helu,RB,Nebraska,5 ft 11 in,71,219,4.4,36.5,11,119,6.67,4.01,WAS,RB,RB,4,105
2011DougHogu,2011,Doug Hogue,OLB,Syracuse,6 ft 2 in,74,235,4.62,36,18,121,7.09,4.57,DET,LB,LB,5,157
2011RossHoma,2011,Ross Homan,OLB,Ohio State,6 ft 1 in,73,240,4.66,35.5,32,111,7.21,4.34,MIN,LB,LB,6,200
2011DavoHous,2011,Davon House,CB,New Mexico State,6 ft 0 in,72,200,4.44,33.5,14,109,6.65,4.12,GNB,DB,DB,4,131
2011Rob Hous,2011,Rob Housler,TE,Florida Atlantic,6 ft 5 in,77,248,4.46,37,22,117,6.9,4.21,ARI,TE,TE,3,69
2011JustHous,2011,Justin Houston,OLB,Georgia,6 ft 3 in,75,270,4.62,36.5,30,125,6.95,4.37,KAN,LB,LB,3,70
2011RodnHuds,2011,Rodney Hudson,C,Florida State,6 ft 2 in,74,299,5.27,25.5,27,95,8.03,4.96,KAN,C,C,2,55
2011KendHunt,2011,Kendall Hunter,RB,Oklahoma State,5 ft 7 in,67,199,4.46,35,24,122,6.74,4.21,SFO,RB,RB,4,115
2011MarkIngr,2011,Mark Ingram,RB,Alabama,5 ft 9 in,69,215,4.62,31.5,21,118,7.13,4.62,NOR,RB,RB,1,28
2011AndrJack,2011,Andrew Jackson,OG,Fresno State,6 ft 5 in,77,299,5.27,28,25,98,7.55,4.65,ATL,OL,G,7,210
2011JaiqJarr,2011,Jaiquawn Jarrett,S,Temple,6 ft 0 in,72,198,4.62,30,14,113,6.95,4.14,PHI,DB,DB,2,54
2011JarvJenk,2011,Jarvis Jenkins,DT,Clemson,6 ft 4 in,76,310,5.03,26.5,17,98,7.42,4.83,WAS,DT,DT,2,41
2011JerrJern,2011,Jerrel Jernigan,WR,Troy,5 ft 9 in,69,185,4.46,37.5,11,124,7.07,4.25,NYG,WR,WR,3,83
2011GregJone,2011,Greg Jones,ILB,Michigan State,6 ft 0 in,72,242,4.75,31.5,21,117,7.27,4.27,NYG,LB,LB,6,185
2011JuliJone,2011,Julio Jones,WR,Alabama,6 ft 3 in,75,220,4.34,38.5,17,135,6.66,4.25,ATL,WR,WR,1,6
2011CameJord,2011,Cameron Jordan,DE,California,6 ft 4 in,76,287,4.74,31,25,117,7.07,4.37,NOR,DE,DE,1,24
2011LancKend,2011,Lance Kendricks,TE,Wisconsin,6 ft 3 in,75,243,4.65,34.5,25,122,6.94,4.15,STL,TE,TE,2,47
2011ShilKeo,2011,Shiloh Keo,S,Idaho,5 ft 11 in,71,219,4.74,32.5,24,110,6.55,3.9,HOU,DB,DB,5,144
2011RyanKerr,2011,Ryan Kerrigan,DE,Purdue,6 ft 4 in,76,267,4.67,33.5,31,122,7.18,4.39,WAS,DE,DE,1,16
2011DaniKilg,2011,Daniel Kilgore,OG,Appalachian State,6 ft 3 in,75,308,5.28,32.5,23,105,7.59,4.68,SFO,G,G,5,163
2011MarkLeGr,2011,Mark LeGree,S,Appalachian State,5 ft 11 in,71,210,4.49,31,21,116,6.9,4.09,SEA,DB,DB,5,156
2011MikeLesh,2011,Mikel Leshoure,RB,Illinois,6 ft 0 in,72,227,4.56,38,21,122,6.82,4.4,DET,RB,RB,2,57
2011DionLewi,2011,Dion Lewis,RB,Pittsburgh,5 ft 7 in,67,193,4.56,34.5,17,112,6.9,4.18,PHI,RB,RB,5,149
2011GregLitt,2011,Greg Little,WR,North Carolina,6 ft 2 in,74,231,4.51,40.5,27,129,6.8,4.21,CLE,WR,WR,2,59
2011CoreLiug,2011,Corey Liuget,DT,Illinois,6 ft 2 in,74,298,4.97,27.5,27,102,7.48,4.68,SDG,DT,DT,1,18
2011GregLloy,2011,Greg Lloyd,ILB,Connecticut,6 ft 1 in,73,246,4.8,32,22,109,7.17,4.46,PHI,LB,LB,7,237
2011OwenMare,2011,Owen Marecic,FB,Stanford,6 ft 0 in,72,248,4.87,28.5,22,102,7.1,4.56,CLE,RB,RB,4,124
2011CurtMars,2011,Curtis Marsh,CB,Utah State,6 ft 0 in,72,197,4.42,37.5,12,123,6.87,4.07,PHI,DB,DB,3,90
2011ClifMatt,2011,Cliff Matthews,DE,South Carolina,6 ft 3 in,75,257,4.81,32,17,112,7.21,4.37,ATL,DE,DE,7,230
2011ColiMcCa,2011,Colin McCarthy,ILB,Miami (FL),6 ft 1 in,73,238,4.59,36.5,23,119,6.93,4.2,TEN,LB,LB,4,109
2011TerrMcCl,2011,Terrell McClain,DT,South Florida,6 ft 2 in,74,297,4.98,28,29,104,7.48,4.56,CAR,DT,DT,3,65
2011PernMcPh,2011,Pernell McPhee,DE,Mississippi State,6 ft 3 in,75,278,4.91,28.5,20,107,7.13,4.59,BAL,DE,DE,5,165
2011BrucMill,2011,Bruce Miller,OLB,Central Florida,6 ft 1 in,73,254,4.81,31,35,113,7.05,4.34,SFO,DE,DE,7,211
