player_id,year,player_name,position_combine,School,height,weight,forty_yard,vertical_leap,bench_press,broad_jump,three_cone,shuttle_run,nfl_team,position_nfl_standard,draft_round
2009BranPett,2009,Brandon Pettigrew,TE,Oklahoma State,77,263.0,4.8,33.0,22.0,118.0,7.12,4.37,DET,TE,1.0
2009JasoPhil,2009,Jason Phillips,ILB,TCU,73,239.0,4.6,34.0,20.0,120.0,,4.32,BAL,LB,5.0
2009JohnPhil,2009,John Phillips,TE,Virginia,77,251.0,4.78,33.5,20.0,112.0,6.84,4.27,DAL,TE,6.0
2009ZachPott,2009,Zach Potter,DE,Nebraska,79,279.0,4.9,31.0,20.0,106.0,7.75,4.48,Undrafted,Undrafted,8.0
2009JerrPowe,2009,Jerraud Powers,CB,Auburn,69,188.0,4.43,36.5,15.0,122.0,7.09,4.08,IND,DB,3.0
2009MyroPryo,2009,Myron Pryor,DT,Kentucky,72,319.0,5.03,30.0,,107.0,8.16,4.75,NWE,DT,6.0
2009GlovQuin,2009,Glover Quin,S,New Mexico,71,204.0,4.5,38.0,22.0,119.0,7.39,4.43,HOU,DB,4.0
2009RichQuin,2009,Richard Quinn,TE,North Carolina,76,264.0,4.88,32.5,24.0,119.0,7.5,4.62,DEN,TE,2.0
2009B.J.Raji,2009,B.J. Raji,DT,Boston Col.,73,337.0,5.12,32.0,33.0,103.0,7.9,4.69,GNB,DT,1.0
2009MikeReil,2009,Mike Reilly,QB,Central Washington,75,214.0,4.74,30.5,,109.0,6.76,4.11,Undrafted,Undrafted,8.0
2009GarrReyn,2009,Garrett Reynolds,OT,North Carolina,80,309.0,5.32,22.0,19.0,94.0,7.87,4.88,ATL,T,5.0
2009DarrRich,2009,Darryl Richard,DT,Georgia Tech,74,303.0,5.08,25.5,17.0,,,,NWE,DT,7.0
2009DaviRich,2009,David Richmond,WR,San Jose State,74,197.0,4.59,36.5,,,,4.42,Undrafted,Undrafted,8.0
2009JavoRing,2009,Javon Ringer,RB,Michigan State,69,205.0,4.5,34.0,23.0,115.0,6.87,4.11,TEN,RB,5.0
2009DukeRobi,2009,Duke Robinson,OG,Oklahoma,77,329.0,5.32,,,,,,CAR,G,5.0
