player_id,year,player_name,position_combine,School,height,weight,forty_yard,vertical_leap,bench_press,broad_jump,three_cone,shuttle_run,nfl_team,position_nfl,position_nfl_standard,IF_DRAFTED,draft_round,draft_pick
2019ZackBail,2019,Zack Bailey,OL,South Carolina,6 ft 5 in,299,,28,24,103,,,,,,0,,
2019DerrBait,2019,Derrick Baity,CB,Kentucky,6 ft 2 in,197,,38.5,10,127,7.06,4.31,,,,0,,
2019DeanBake,2019,Deandre Baker,CB,Georgia,5 ft 11 in,193,4.52,,14,118,,,,,,0,,
2019CoreBall,2019,Corey Ballentine,CB,Washburn,5 ft 11 in,196,4.47,39.5,15,135,6.82,4.14,,,,0,,
2019Ben Bano,2019,Ben Banogu,EDGE,TCU,6 ft 3 in,250,4.62,40,23,134,7.02,4.27,,,,0,,
2019AlexBarn,2019,Alex Barnes,RB,Kansas State,6 ft 0 in,226,4.59,38.5,34,126,6.95,4.1,,,,0,,
2019AlexBars,2019,Alex Bars,OL,Notre Dame,6 ft 6 in,312,,,,,,,,,,0,,
2019CodyBart,2019,Cody Barton,LB,Utah,6 ft 2 in,237,4.64,32.5,30,116,6.9,4.03,,,,0,,
2019JackBart,2019,Jackson Barton,OT,Utah,6 ft 7 in,310,5.18,27,25,109,7.85,4.66,,,,0,,
2019RyanBate,2019,Ryan Bates,OL,Penn State,6 ft 4 in,306,5.09,27,28,102,7.45,4.53,,,,0,,
2019JohnBatt,2019,John Battle,S,LSU,6 ft 0 in,201,4.67,29.5,,120,7.09,4.33,,,,0,,
2019TerrBeck,2019,Terry Beckner,DL,Missouri,6 ft 4 in,296,5.19,24.5,28,98,7.97,4.82,,,,0,,
2019MikeBell,2019,Mike Bell,S,Fresno State,6 ft 3 in,210,4.83,30,10,118,7.1,4.46,,,,0,,
2019BeauBenz,2019,Beau Benzschawel,OL,Wisconsin,6 ft 6 in,309,5.24,,20,,,,,,,0,,
2019MarqBlai,2019,Marquise Blair,S,Utah,6 ft 1 in,195,4.48,35,,125,,,,,,0,,
2019KendBlan,2019,Kendall Blanton,TE,Missouri,6 ft 6 in,262,4.95,31,22,113,7.37,4.42,,,,0,,
2019NickBosa,2019,Nick Bosa,DL,Ohio State,6 ft 4 in,266,4.79,33.5,29,116,7.1,4.14,,,,0,,
2019KrisBoyd,2019,Kris Boyd,CB,Texas,5 ft 11 in,201,4.45,36.5,19,127,6.94,4.08,,,,0,,
2019MileBoyk,2019,Miles Boykin,WR,Notre Dame,6 ft 4 in,220,4.42,43.5,12,140,6.77,4.07,,,,0,,
2019GarrBrad,2019,Garrett Bradbury,OL,North Carolina State,6 ft 3 in,306,4.92,31,34,104,7.41,4.53,,,,0,,
2019TyreBrad,2019,Tyre Brady,WR,Marshall,6 ft 3 in,211,,32,12,117,,4.25,,,,0,,
2019JordBrai,2019,Jordan Brailford,EDGE,Oklahoma State,6 ft 3 in,252,4.65,37.5,22,126,,,,,,0,,
2019NickBros,2019,Nick Brossette,RB,LSU,5 ft 11 in,209,4.72,35.5,15,118,7.38,4.44,,,,0,,
2019JordBrow,2019,Jordan Brown,CB,South Dakota State,6 ft 0 in,201,4.51,39.5,13,128,,,,,,0,,
2019A.J.Brow,2019,A.J. Brown,WR,Mississippi,6 ft 0 in,226,4.49,36.5,19,120,,,,,,0,,
2019BlacBrow,2019,Blace Brown,CB,Troy,6 ft 0 in,194,4.75,,14,126,7.33,4.22,,,,0,,
2019KeenBrow,2019,Keenen Brown,TE,Texas State,6 ft 2 in,250,4.75,33,17,117,7.27,4.51,,,,0,,
2019MarqBrow,2019,Marquise Brown,WR,Oklahoma,5 ft 9 in,166,,,,,,,,,,0,,
2019JakeBrow,2019,Jake Browning,QB,Washington,6 ft 2 in,211,4.74,29,,112,7.19,4.44,,,,0,,
2019AustBrya,2019,Austin Bryant,EDGE,Clemson,6 ft 4 in,271,,,,,,,,,,0,,
2019IsaiBugg,2019,Isaiah Buggs,DL,Alabama,6 ft 3 in,306,5.15,24.5,20,96,8.01,4.83,,,,0,,
2019SeanBunt,2019,Sean Bunting,CB,Central Michigan,6 ft 0 in,195,4.42,41.5,14,126,,,,,,0,,
2019BriaBurn,2019,Brian Burns,EDGE,Florida State,6 ft 5 in,249,4.53,36,,129,7.01,,,,,0,,
2019Ben Burr,2019,Ben Burr-Kirven,LB,Washington,6 ft 0 in,230,4.56,34.5,21,121,6.85,4.09,,,,0,,
2019DeviBush,2019,Devin Bush,LB,Michigan,5 ft 11 in,234,4.43,40.5,21,124,6.93,4.23,,,,0,,
2019EmmaButl,2019,Emmanuel Butler,WR,Northern Arizona,6 ft 3 in,217,,36,11,115,,4.22,,,,0,,
2019HakeButl,2019,Hakeem Butler,WR,Iowa State,6 ft 5 in,227,4.48,36,18,128,,,,,,0,,
2019YodnCaju,2019,Yodny Cajuste,OT,West Virginia,6 ft 5 in,312,,,32,,,,,,,0,,
2019DeioCalh,2019,Deion Calhoun,OL,Mississippi State,6 ft 2 in,310,5.07,28.5,26,105,7.46,4.62,,,,0,,
2019ParrCamp,2019,Parris Campbell,WR,Ohio State,6 ft 0 in,205,4.31,40,11,135,,4.03,,,,0,,
2019MaliCarn,2019,Malik Carney,EDGE,North Carolina,6 ft 2 in,251,4.73,33,25,113,7.4,,,,,0,,
2019BlakCash,2019,Blake Cashman,LB,Minnesota,6 ft 1 in,237,4.5,37.5,18,124,6.95,4.12,,,,0,,
2019HampChee,2019,Hamp Cheevers,CB,Boston Col.,5 ft 9 in,169,4.52,39,8,122,6.96,4.25,,,,0,,
2019DemaChri,2019,Demarcus Christmas,DL,Florida State,6 ft 3 in,294,5.08,25.5,22,101,8.13,5.07,,,,0,,
2019L.J.Coll,2019,L.J. Collier,DL,TCU,6 ft 2 in,283,4.91,30,25,118,7.71,4.78,,,,0,,
2019JohnComi,2019,John Cominsky,DL,Charleston,6 ft 5 in,286,4.69,33.5,22,116,7.03,4.38,,,,0,,
2019Te'vCone,2019,Te'von Coney,LB,Notre Dame,6 ft 1 in,234,,,,,,,,,,0,,
2019RyanConn,2019,Ryan Connelly,LB,Wisconsin,6 ft 2 in,242,4.66,34.5,,118,7.09,4.31,,,,0,,
2019C.J.Conr,2019,C.J. Conrad,TE,Kentucky,6 ft 4 in,249,,,,,,,,,,0,,
2019ByroCowa,2019,Byron Cowart,DL,Maryland,6 ft 3 in,298,5.16,30,26,111,,,,,,0,,
2019JonaCraw,2019,Jonathan Crawford,S,Indiana,6 ft 1 in,205,,31.5,16,115,,,,,,0,,
2019XaviCraw,2019,Xavier Crawford,CB,Central Michigan,5 ft 11 in,187,4.48,37.5,11,,,,,,,0,,
2019MaxxCros,2019,Maxx Crosby,DL,East. Michigan,6 ft 5 in,255,4.66,36,,122,6.89,4.13,,,,0,,
2019JamaCust,2019,Jamal Custis,WR,Syracuse,6 ft 4 in,214,4.5,34.5,,124,,,,,,0,,
2019DennDale,2019,Dennis Daley,OT,South Carolina,6 ft 5 in,317,5.23,26.5,20,103,7.95,4.92,,,,0,,
2019DavaDavi,2019,Davante Davis,CB,Texas,6 ft 2 in,202,4.57,37,14,125,6.76,4.15,,,,0,,
2019DeshDavi,2019,Deshaun Davis,LB,Auburn,5 ft 11 in,234,,31,25,111,,4.38,,,,0,,
2019FeltDavi,2019,Felton Davis,WR,Michigan State,6 ft 3 in,211,,,21,,,,,,,0,,
2019JamaDavi,2019,Jamal Davis,EDGE,Akron,6 ft 3 in,243,4.6,39,19,122,7,4.44,,,,0,,
2019NateDavi,2019,Nate Davis,OL,Charlotte,6 ft 3 in,316,5.23,26,23,107,7.94,4.83,,,,0,,
2019RyanDavi,2019,Ryan Davis,WR,Auburn,5 ft 10 in,189,,35,12,124,7.09,4.23,,,,0,,
2019JameDean,2019,Jamel Dean,CB,Auburn,6 ft 1 in,206,4.3,41,16,130,7.02,4.19,,,,0,,
2019MichDeit,2019,Michael Deiter,OL,Wisconsin,6 ft 5 in,309,5.23,28,21,105,7.88,4.81,,,,0,,
2019LukaDeni,2019,Lukas Denis,S,Boston Col.,5 ft 11 in,190,4.64,33.5,16,116,6.89,4.09,,,,0,,
2019AndrDill,2019,Andre Dillard,OT,Washington State,6 ft 5 in,315,4.96,29,24,118,7.44,4.4,,,,0,,
2019D'CoDixo,2019,D'Cota Dixon,S,Wisconsin,5 ft 10 in,204,4.81,33.5,20,119,,,,,,0,,
2019JohnDixo,2019,Johnnie Dixon,WR,Ohio State,5 ft 10 in,201,4.41,37.5,16,120,,4.43,,,,0,,
2019TyreDods,2019,Tyrel Dodson,LB,Texas A&M,6 ft 0 in,237,4.6,,24,118,,,,,,0,,
2019GregDort,2019,Greg Dortch,WR,Wake Forest,5 ft 7 in,173,,,,,,,,,,0,,
2019KeelDoss,2019,Keelan Doss,WR,UC Davis,6 ft 2 in,211,,,8,,,,,,,0,,
2019AshtDuli,2019,Ashton Dulin,WR,Malone University (Ohio),6 ft 1 in,215,4.43,38,13,121,7,4.22,,,,0,,
2019JovoDura,2019,Jovon Durante,WR,Florida Atlantic,5 ft 11 in,160,4.55,31.5,,120,7,4.31,,,,0,,
2019ChumEdog,2019,Chuma Edoga,OT,USC,6 ft 3 in,308,5.19,,21,,,,,,,0,,
2019DaviEdwa,2019,David Edwards,OT,Wisconsin,6 ft 6 in,308,5.28,25.5,,99,7.69,4.77,,,,0,,
2019MikeEdwa,2019,Mike Edwards,S,Kentucky,5 ft 10 in,205,,,,,,,,,,0,,
2019T.J.Edwa,2019,T.J. Edwards,LB,Wisconsin,6 ft 0 in,230,,,16,,,,,,,0,,
2019EmekEgbu,2019,Emeke Egbule,LB,Houston,6 ft 2 in,245,4.65,33,20,119,7.38,4.38,,,,0,,
2019BobbEvan,2019,Bobby Evans,OT,Oklahoma,6 ft 4 in,312,5.2,,22,,,,,,,0,,
2019NoahFant,2019,Noah Fant,TE,Iowa,6 ft 4 in,249,4.5,39.5,20,127,6.81,4.22,,,,0,,
2019RashFent,2019,Rashad Fenton,CB,South Carolina,5 ft 11 in,193,4.52,34,12,117,,4.25,,,,0,,
2019JazzFerg,2019,Jazz Ferguson,WR,Northwestern St. (LA),6 ft 5 in,227,4.45,37,8,123,7.25,4.59,,,,0,,
2019ClelFerr,2019,Clelin Ferrell,EDGE,Clemson,6 ft 4 in,264,,,25,,7.26,4.4,,,,0,,
2019MarkFiel,2019,Mark Fields,CB,Clemson,5 ft 10 in,192,4.37,,18,,,,,,,0,,
2019RyanFinl,2019,Ryan Finley,QB,North Carolina State,6 ft 4 in,213,4.73,30.5,,116,7.2,4.2,,,,0,,
2019NickFitz,2019,Nick Fitzgerald,QB,Mississippi State,6 ft 5 in,226,4.64,29.5,,115,,,,,,0,,
2019CodyFord,2019,Cody Ford,OT,Oklahoma,6 ft 4 in,329,5.21,28.5,19,104,8.27,4.87,,,,0,,
2019JackFox,2019,Jack Fox,P,Rice,6 ft 2 in,213,4.73,27.5,,114,,,,,,0,,
2019HjalFroh,2019,Hjalte Froholdt,OL,Arkansas,6 ft 5 in,306,5.2,27.5,31,105,7.51,4.54,,,,0,,
2019TravFulg,2019,Travis Fulgham,WR,Old Dominion,6 ft 2 in,215,4.58,36.5,15,126,,,,,,0,,
2019LamoGail,2019,Lamont Gaillard,OL,Georgia,6 ft 3 in,305,,,,,,,,,,0,,
2019GregGain,2019,Greg Gaines,DL,Washington,6 ft 1 in,312,5.16,31,30,109,,,,,,0,,
2019MaliGant,2019,Malik Gant,S,Marshall,6 ft 0 in,209,4.63,34.5,17,114,7.45,4.3,,,,0,,
2019ChauGard,2019,Chauncey Gardner-Johnson,S,Florida,5 ft 11 in,210,4.48,36,17,117,7.03,4.2,,,,0,,
2019RashGary,2019,Rashan Gary,DL,Michigan,6 ft 4 in,277,4.58,38,26,120,7.26,4.29,,,,0,,
2019MyleGask,2019,Myles Gaskin,RB,Washington,5 ft 9 in,205,4.58,35.5,24,118,7.19,4.27,,,,0,,
2019MattGay,2019,Matt Gay,K,Utah,6 ft 0 in,232,,,,,,,,,,0,,
2019ZachGent,2019,Zach Gentry,TE,Michigan,6 ft 8 in,265,4.9,29.5,12,110,7.4,4.53,,,,0,,
2019Joe Gile,2019,Joe Giles-Harris,LB,Duke,6 ft 2 in,234,4.75,29.5,17,111,,,,,,0,,
2019AndrVan,2019,Andrew Van ginkel,LB,Wisconsin,6 ft 3 in,241,,38,17,123,6.89,4.14,,,,0,,
2019KeviGive,2019,Kevin Givens,DL,Penn State,6 ft 1 in,285,5.08,31,32,115,7.63,4.62,,,,0,,
2019Dan Gods,2019,Dan Godsil,LS,Indiana,6 ft 4 in,241,5,34.5,16,118,7.56,4.55,,,,0,,
2019TerrGodw,2019,Terry Godwin,WR,Georgia,5 ft 11 in,184,4.55,36.5,,117,6.96,,,,,0,,
2019CarlGran,2019,Carl Granderson,EDGE,Wyoming,6 ft 5 in,254,4.79,35,,119,7.44,4.41,,,,0,,
2019DerwGray,2019,Derwin Gray,OT,Maryland,6 ft 4 in,320,5.26,,26,90,,,,,,0,,
2019GerrGree,2019,Gerri Green,EDGE,Mississippi State,6 ft 4 in,252,4.63,35,24,114,7.27,4.42,,,,0,,
2019DonnGree,2019,Donnell Greene,OT,Minnesota,6 ft 5 in,335,,,,,,,,,,0,,
2019EthaGree,2019,Ethan Greenidge,OL,Villanova,6 ft 4 in,327,,,,,,,,,,0,,
2019Dre Gree,2019,Dre Greenlaw,LB,Arkansas,5 ft 11 in,237,,33,24,117,,,,,,0,,
2019WillGrie,2019,Will Grier,QB,West Virginia,6 ft 2 in,217,4.84,34,,112,7.09,4.28,,,,0,,
2019PortGust,2019,Porter Gustin,EDGE,USC,6 ft 4 in,255,4.69,35.5,31,119,,,,,,0,,
2019EmanHall,2019,Emanuel Hall,WR,Missouri,6 ft 2 in,201,4.39,43.5,15,141,,,,,,0,,
2019NateHall,2019,Nate Hall,LB,Northwestern,6 ft 2 in,225,,,,,,,,,,0,,
2019TereHall,2019,Terez Hall,LB,Missouri,6 ft 1 in,230,,,20,,,,,,,0,,
2019SaquHamp,2019,Saquan Hampton,S,Rutgers,6 ft 1 in,206,4.48,,14,125,,,,,,0,,
2019TerrHank,2019,Terrill Hanks,LB,New Mexico State,6 ft 2 in,242,4.98,35.5,21,118,,,,,,0,,
2019ChasHans,2019,Chase Hansen,LB,Utah,6 ft 3 in,222,,,,,,,,,,0,,
2019MecoHard,2019,Mecole Hardman,WR,Georgia,5 ft 10 in,187,4.33,36.5,17,119,,,,,,0,,
2019KelvHarm,2019,Kelvin Harmon,WR,North Carolina State,6 ft 2 in,221,4.6,32.5,18,117,7.15,4.32,,,,0,,
2019DamiHarr,2019,Damien Harris,RB,Alabama,5 ft 10 in,216,4.57,37,16,121,,,,,,0,,
2019WillHarr,2019,Will Harris,S,Boston Col.,6 ft 1 in,207,4.41,36.5,20,123,6.91,4.12,,,,0,,
2019N'KeHarr,2019,N'Keal Harry,WR,Arizona State,6 ft 2 in,228,4.53,38.5,27,122,,,,,,0,,
2019MontHart,2019,Montre Hartage,CB,Northwestern,5 ft 11 in,190,4.68,34.5,9,123,6.95,4.08,,,,0,,
2019DwayHask,2019,Dwayne Haskins,QB,Ohio State,6 ft 3 in,231,5.04,28.5,,,,,,,,0,,
2019PhilHayn,2019,Phil Haynes,OL,Wake Forest,6 ft 4 in,322,5.2,31,33,108,7.76,4.95,,,,0,,
2019DaniHelm,2019,Daniel Helm,TE,Duke,6 ft 4 in,249,4.89,,14,,,,,,,0,,
2019DarrHend,2019,Darrell Henderson,RB,Memphis,5 ft 8 in,208,4.49,33.5,22,121,,,,,,0,,
2019NateHerb,2019,Nate Herbig,OL,Stanford,6 ft 3 in,335,5.41,24,29,90,8.15,5.04,,,,0,,
2019KaraHigd,2019,Karan Higdon,RB,Michigan,5 ft 9 in,206,4.49,34,21,123,,,,,,0,,
2019JustHill,2019,Justice Hill,RB,Oklahoma State,5 ft 10 in,198,4.4,40,21,130,,,,,,0,,
2019TrysHill,2019,Trysten Hill,DL,Central Florida,6 ft 3 in,308,5.04,35,28,115,7.7,4.38,,,,0,,
2019T.J.Hock,2019,T.J. Hockenson,TE,Iowa,6 ft 5 in,251,4.7,37.5,17,123,7.02,4.18,,,,0,,
2019AlijHold,2019,Alijah Holder,CB,Stanford,6 ft 1 in,191,4.6,36,9,121,6.7,4.15,,,,0,,
2019JustHoll,2019,Justin Hollins,EDGE,Oregon,6 ft 5 in,248,4.5,36.5,25,119,7.06,4.4,,,,0,,
2019ElijHoly,2019,Elijah Holyfield,RB,Georgia,5 ft 10 in,217,4.78,29.5,26,118,,,,,,0,,
2019TravHome,2019,Travis Homer,RB,Miami (FL),5 ft 10 in,201,4.48,39.5,17,130,7.07,4.31,,,,0,,
2019AmanHook,2019,Amani Hooker,S,Iowa,5 ft 11 in,210,4.48,37,14,123,6.81,4.1,,,,0,,
2019TytuHowa,2019,Tytus Howard,OT,Alabama State,6 ft 5 in,322,5.05,29.5,21,103,8.34,4.87,,,,0,,
2019AlbeHugg,2019,Albert Huggins,DL,Clemson,6 ft 3 in,305,5.12,25.5,35,101,7.84,4.84,,,,0,,
2019Lil'Hump,2019,Lil'Jordan Humphrey,WR,Texas,6 ft 4 in,210,4.75,33.5,13,119,7.09,4.29,,,,0,,
2019JaleHurd,2019,Jalen Hurd,WR,Baylor,6 ft 5 in,226,,,23,,,,,,,0,,
2019MitcHyat,2019,Mitch Hyatt,OT,Clemson,6 ft 5 in,303,,25.5,28,102,7.72,4.52,,,,0,,
2019AlecIngo,2019,Alec Ingold,FB,Wisconsin,6 ft 1 in,242,4.89,34,16,116,7.35,4.32,,,,0,,
2019AndyIsab,2019,Andy Isabella,WR,Massachusetts,5 ft 9 in,188,4.31,36.5,15,121,6.95,4.15,,,,0,,
2019MartIvey,2019,Martez Ivey,OL,Florida,6 ft 5 in,315,,,,,,,,,,0,,
2019Joe Jack,2019,Joe Jackson,DL,Miami (FL),6 ft 4 in,275,,27,22,109,,,,,,0,,
2019MikeJack,2019,Mike Jackson,CB,Miami (FL),6 ft 1 in,210,4.45,40.5,13,130,7.12,4.12,,,,0,,
2019TyreJack,2019,Tyree Jackson,QB,Buffalo,6 ft 7 in,249,4.59,34.5,,120,7.09,4.28,,,,0,,
2019JoshJaco,2019,Josh Jacobs,RB,Alabama,5 ft 10 in,220,,,,,,,,,,0,,
2019AndrJame,2019,Andre James,OT,UCLA,6 ft 4 in,299,5.32,29,21,105,8,4.84,,,,0,,
2019CeceJeff,2019,Cece Jefferson,EDGE,Florida,6 ft 1 in,266,5.02,30.5,17,108,7.5,4.53,,,,0,,
2019JaleJelk,2019,Jalen Jelks,EDGE,Oregon,6 ft 5 in,256,4.92,32.5,19,113,7.22,4.59,,,,0,,
2019ElgtJenk,2019,Elgton Jenkins,OL,Mississippi State,6 ft 4 in,310,,28,29,109,7.77,4.62,,,,0,,
2019GaryJenn,2019,Gary Jennings,WR,West Virginia,6 ft 1 in,214,4.42,37,20,127,7.32,4.15,,,,0,,
2019DevoJohn,2019,Devon Johnson,OT,Ferris State,6 ft 7 in,338,5.16,27.5,26,89,8.34,5.28,,,,0,,
2019AnthJohn,2019,Anthony Johnson,WR,Buffalo,6 ft 2 in,209,,32.5,18,122,7.12,,,,,0,,
2019DarrJohn,2019,Darryl Johnson,EDGE,North Carolina A&T,6 ft 6 in,253,,,20,,,,,,,0,,
2019DionJohn,2019,Diontae Johnson,WR,Toledo,5 ft 10 in,183,4.53,33.5,15,123,7.09,4.45,,,,0,,
2019FredJohn,2019,Fred Johnson,OL,Florida,6 ft 7 in,326,,,,,,,,,,0,,
2019GaryJohn,2019,Gary Johnson,LB,Texas,6 ft 0 in,226,4.43,33.5,16,121,7.15,4.57,,,,0,,
2019IsaiJohn,2019,Isaiah Johnson,CB,Houston,6 ft 2 in,208,4.4,36.5,,133,6.81,4.06,,,,0,,
2019JaquJohn,2019,Jaquan Johnson,S,Miami (FL),5 ft 10 in,191,4.69,33,18,121,,,,,,0,,
2019KeesJohn,2019,Keesean Johnson,WR,Fresno State,6 ft 1 in,201,4.6,30,14,117,7.28,4.23,,,,0,,
2019LonnJohn,2019,Lonnie Johnson,CB,Kentucky,6 ft 2 in,213,4.52,38,15,129,7.01,4.1,,,,0,,
2019BisiJohn,2019,Bisi Johnson,WR,Colorado State,6 ft 0 in,204,4.51,38,14,124,6.88,4.16,,,,0,,
2019DaniJone,2019,Daniel Jones,QB,Duke,6 ft 5 in,221,4.81,33.5,,120,7,4.41,,,,0,,
2019Dre'Jone,2019,Dre'Mont Jones,DL,Ohio State,6 ft 3 in,281,5.12,31.5,,110,7.71,4.53,,,,0,,
2019JordJone,2019,Jordan Jones,LB,Kentucky,6 ft 2 in,234,4.62,32.5,23,123,,4.37,,,,0,,
2019TyleJone,2019,Tyler Jones,OT,North Carolina State,6 ft 3 in,306,,31.5,23,111,7.75,4.82,,,,0,,
2019MichJord,2019,Michael Jordan,OT,Ohio State,6 ft 6 in,312,5.27,32.5,19,116,7.71,4.71,,,,0,,
2019KendJose,2019,Kendall Joseph,LB,Clemson,6 ft 0 in,233,,,25,,,,,,,0,,
2019VoseJose,2019,Vosean Joseph,LB,Florida,6 ft 1 in,230,,,,,,,,,,0,,
2019KingKeke,2019,Kingsley Keke,DL,Texas A&M,6 ft 3 in,288,4.95,31.5,,111,7.55,4.46,,,,0,,
2019BranKnig,2019,Brandon Knight,OT,Indiana,6 ft 4 in,314,,,,,,,,,,0,,
2019DawsKnox,2019,Dawson Knox,TE,Mississippi,6 ft 4 in,254,,34.5,16,,7.12,4.27,,,,0,,
2019Tre Lama,2019,Tre Lamar,LB,Clemson,6 ft 3 in,253,,,,,,,,,,0,,
2019DextLawr,2019,Dexter Lawrence,DL,Clemson,6 ft 4 in,342,5.05,,36,,,,,,,0,,
2019JustLayn,2019,Justin Layne,CB,Michigan State,6 ft 2 in,192,4.5,37.5,,134,6.9,4.09,,,,0,,
2019JonaLedb,2019,Jonathan Ledbetter,DL,Georgia,6 ft 4 in,280,5.14,26.5,22,108,,,,,,0,,
2019ImanLewi,2019,Iman Lewis-Marshall,CB,USC,6 ft 1 in,207,4.53,,16,,,,,,,0,,
2019ChriLind,2019,Chris Lindstrom,OL,Boston Col.,6 ft 4 in,308,4.91,30.5,25,117,7.61,4.54,,,,0,,
2019GregLitt,2019,Greg Little,OT,Mississippi,6 ft 5 in,310,5.33,25,,113,,4.74,,,,0,,
2019DrewLock,2019,Drew Lock,QB,Missouri,6 ft 4 in,228,4.69,31,,112,7.03,4.12,,,,0,,
2019DamaLodg,2019,Damarkus Lodge,WR,Mississippi,6 ft 2 in,202,4.55,33.5,11,119,7.06,4.53,,,,0,,
2019DaviLong,2019,David Long,CB,Michigan,5 ft 11 in,196,4.45,39.5,15,120,6.45,3.97,,,,0,,
2019BrycLove,2019,Bryce Love,RB,Stanford,5 ft 9 in,200,,,18,,,,,,,0,,
2019JuliLove,2019,Julian Love,CB,Notre Dame,5 ft 11 in,195,4.54,36,14,121,6.72,4.1,,,,0,,
2019AlizMack,2019,Alize Mack,TE,Notre Dame,6 ft 4 in,249,4.7,36,22,120,7.27,4.34,,,,0,,
2019DaylMack,2019,Daylon Mack,DL,Texas A&M,6 ft 1 in,336,5.1,27,30,102,8.02,4.95,,,,0,,
2019AlexMatt,2019,Alexander Mattison,RB,Boise State,5 ft 11 in,221,4.67,35,22,127,7.13,4.29,,,,0,,
2019ErikMcCo,2019,Erik McCoy,OL,Texas A&M,6 ft 4 in,303,4.89,31,29,107,8.28,4.62,,,,0,,
2019KaleMcGa,2019,Kaleb McGary,OT,Washington,6 ft 7 in,317,5.05,33.5,23,111,7.66,4.58,,,,0,,
2019ConnMcGo,2019,Connor McGovern,OL,Penn State,6 ft 5 in,308,,,28,112,7.66,4.57,,,,0,,
2019MarkMcLa,2019,Mark McLaurin,S,Mississippi State,6 ft 1 in,212,4.77,36,12,,,4.46,,,,0,,
2019TerrMcLa,2019,Terry McLaurin,WR,Ohio State,6 ft 0 in,208,4.35,37.5,18,125,7.01,4.15,,,,0,,
2019TracMcSo,2019,Trace McSorley,QB,Penn State,6 ft 0 in,202,4.57,33,,115,7.09,4.12,,,,0,,
2019D.K.Metc,2019,D.K. Metcalf,WR,Mississippi,6 ft 3 in,228,4.33,40.5,27,134,7.38,4.5,,,,0,,
2019JakoMeye,2019,Jakobi Meyers,WR,North Carolina State,6 ft 2 in,203,4.63,37,13,118,7.07,4.23,,,,0,,
2019JoshMile,2019,Joshua Miles,OT,Morgan State,6 ft 5 in,314,5.32,36,,109,8.07,4.75,,,,0,,
2019ChriMill,2019,Christian Miller,EDGE,Alabama,6 ft 3 in,247,,38.5,,118,,,,,,0,,
2019JordMill,2019,Jordan Miller,CB,Washington,6 ft 1 in,186,4.49,37,6,125,,,,,,0,,
2019SharMill,2019,Shareef Miller,EDGE,Penn State,6 ft 4 in,254,4.69,29.5,16,,,4.45,,,,0,,
2019GardMins,2019,Gardner Minshew,QB,Washington State,6 ft 1 in,225,4.97,33.5,,116,7.14,4.45,,,,0,,
2019DillMitc,2019,Dillon Mitchell,WR,Oregon,6 ft 1 in,197,4.46,36.5,12,122,,4.29,,,,0,,
2019DaviMont,2019,David Montgomery,RB,Iowa State,5 ft 10 in,222,4.63,28.5,15,121,,,,,,0,,
2019JaliMoor,2019,Jalin Moore,RB,Appalachian State,5 ft 10 in,212,,,27,,,,,,,0,,
2019FostMore,2019,Foster Moreau,TE,LSU,6 ft 4 in,253,4.66,36.5,22,121,7.16,4.11,,,,0,,
2019StanMorg,2019,Stanley Morgan,WR,Nebraska,6 ft 0 in,202,4.53,38.5,14,125,6.78,4.13,,,,0,,
2019TrayMull,2019,Trayvon Mullen,CB,Clemson,6 ft 1 in,199,4.46,34.5,,123,,,,,,0,,
2019ByroMurp,2019,Byron Murphy,CB,Washington,5 ft 11 in,190,4.55,36.5,14,120,,,,,,0,,
2019KyleMurr,2019,Kyler Murray,QB,Oklahoma,5 ft 10 in,207,,,,,,,,,,0,,
2019NyqwMurr,2019,Nyqwan Murray,WR,Florida State,5 ft 10 in,191,4.63,34,8,113,7.2,4.4,,,,0,,
2019IsaaNaut,2019,Isaac Nauta,TE,Georgia,6 ft 3 in,244,4.91,28,19,,7.45,4.43,,,,0,,
2019AnthNels,2019,Anthony Nelson,DL,Iowa,6 ft 7 in,271,4.82,35.5,18,118,6.95,4.23,,,,0,,
2019YoshNijm,2019,Yosh Nijman,OT,Virginia Tech,6 ft 7 in,324,,,27,114,8.07,4.5,,,,0,,
2019BobbOker,2019,Bobby Okereke,LB,Stanford,6 ft 1 in,239,4.58,33.5,,122,7.25,4.26,,,,0,,
2019Ed OOliv,2019,Ed Oliver,DL,Houston,6 ft 2 in,287,,36,32,120,,,,,,0,,
2019JoshOliv,2019,Josh Oliver,TE,San Jose State,6 ft 5 in,249,4.63,34,22,117,7.21,4.47,,,,0,,
2019QadrOlli,2019,Qadree Ollison,RB,Pittsburgh,6 ft 1 in,228,4.58,29.5,19,114,7.53,4.31,,,,0,,
2019CharOmen,2019,Charles Omenihu,DL,Texas,6 ft 5 in,280,4.92,36.5,,115,7.48,4.36,,,,0,,
2019IosuOpet,2019,Iosua Opeta,OL,Weber State,6 ft 4 in,301,5.02,33,39,112,8.06,4.94,,,,0,,
2019AmanOruw,2019,Amani Oruwariye,CB,Penn State,6 ft 2 in,205,4.47,36.5,17,120,6.82,4.16,,,,0,,
2019JavoPatt,2019,Javon Patterson,OL,Mississippi,6 ft 3 in,307,5.13,27.5,27,98,7.72,4.78,,,,0,,
2019JamaPete,2019,Jamal Peters,CB,Mississippi State,6 ft 2 in,218,4.63,,,,,,,,,0,,
2019RossPier,2019,Ross Pierschbacher,OT,Alabama,6 ft 4 in,307,5.2,22.5,20,,7.83,4.7,,,,0,,
